ISO3,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
ZAF,15033,Treatment of diarrhea: Either ORS or RHF,83.1,1,ZA,South Africa,1998,ZA1998DHS,CH_DIAT_C_ORT,94096040,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCORT,,1998,DHS,508,523,,,
ZAF,607608,Treatment of diarrhea: Either ORS or RHF,81,1,ZA,South Africa,1998,ZA1998DHS,CH_DIAT_C_ORT,94096040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCORT,,1998,DHS,627,634,,,
ZAF,15034,Treatment of diarrhea: Increased fluids,56.6,1,ZA,South Africa,1998,ZA1998DHS,CH_DIAT_C_INC,94096050,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCINC,,1998,DHS,508,523,,,
ZAF,607609,Treatment of diarrhea: Increased fluids,57.1,1,ZA,South Africa,1998,ZA1998DHS,CH_DIAT_C_INC,94096050,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCINC,,1998,DHS,627,634,,,
ZAF,15035,Treatment of diarrhea: ORT or increased fluids,90.2,1,ZA,South Africa,1998,ZA1998DHS,CH_DIAT_C_ORI,94096060,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCORI,,1998,DHS,508,523,,,
ZAF,607610,Treatment of diarrhea: ORT or increased fluids,89.1,1,ZA,South Africa,1998,ZA1998DHS,CH_DIAT_C_ORI,94096060,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCORI,,1998,DHS,627,634,,,
ZAF,15036,"Treatment of diarrhea: No ORS, RHF or increased fluids",9.8,1,ZA,South Africa,1998,ZA1998DHS,CH_DIAT_C_NON,94096070,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCNON,,1998,DHS,508,523,,,
ZAF,607614,"Treatment of diarrhea: No ORS, RHF or increased fluids",10.9,1,ZA,South Africa,1998,ZA1998DHS,CH_DIAT_C_NON,94096070,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCNON,,1998,DHS,627,634,,,
ZAF,15039,Treatment of diarrhea: Intravenous solution,0.5,1,ZA,South Africa,1998,ZA1998DHS,CH_DIAT_C_IVS,94096110,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCIVS,,1998,DHS,508,523,,,
ZAF,607615,Treatment of diarrhea: Intravenous solution,0.4,1,ZA,South Africa,1998,ZA1998DHS,CH_DIAT_C_IVS,94096110,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCIVS,,1998,DHS,627,634,,,
ZAF,15040,Treatment of diarrhea: Home remedy - other,87.6,1,ZA,South Africa,1998,ZA1998DHS,CH_DIAT_C_HOM,94096130,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCHOM,,1998,DHS,508,523,,,
ZAF,607617,Treatment of diarrhea: Home remedy - other,86.3,1,ZA,South Africa,1998,ZA1998DHS,CH_DIAT_C_HOM,94096130,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCHOM,,1998,DHS,627,634,,,
ZAF,15041,Treatment of diarrhea: No treatment,0.6,1,ZA,South Africa,1998,ZA1998DHS,CH_DIAT_C_NOT,94096140,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCNOT,,1998,DHS,508,523,,,
ZAF,607618,Treatment of diarrhea: No treatment,0.5,1,ZA,South Africa,1998,ZA1998DHS,CH_DIAT_C_NOT,94096140,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCNOT,,1998,DHS,627,634,,,
ZAF,15038,Treatment of diarrhea: don't know or missing,0.9,1,ZA,South Africa,1998,ZA1998DHS,CH_DIAT_C_DKM,94096150,S,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCDKM,,1998,DHS,508,523,,,
ZAF,607612,Treatment of diarrhea: don't know or missing,1.7,1,ZA,South Africa,1998,ZA1998DHS,CH_DIAT_C_DKM,94096150,S,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCDKM,,1998,DHS,627,634,,,
ZAF,16468,Number of children born in the last five (or three) years,508,0,ZA,South Africa,1998,ZA1998DHS,CH_DIAT_C_NUM,94096160,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCNUM,,1998,DHS,,523,,,
ZAF,604853,Number of children born in the last five (or three) years,627,0,ZA,South Africa,1998,ZA1998DHS,CH_DIAT_C_NUM,94096160,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCNUM,,1998,DHS,,634,,,
ZAF,280214,Number of children born in the last five (or three) years (unweighted),523,0,ZA,South Africa,1998,ZA1998DHS,CH_DIAT_C_UNW,94096170,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCUNW,,1998,DHS,508,,,,
ZAF,27506,Number of children born in the last five (or three) years (unweighted),634,0,ZA,South Africa,1998,ZA1998DHS,CH_DIAT_C_UNW,94096170,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCUNW,,1998,DHS,627,,,,
ZAF,157227,Antenatal care provider: Doctor,17.1,1,ZA,South Africa,2016,ZA2016DHS,RH_ANCP_W_DOC,83363010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWDOC,,2016,DHS,1962,1977,,,
ZAF,653702,Antenatal care provider: Doctor,17.1,1,ZA,South Africa,2016,ZA2016DHS,RH_ANCP_W_DOC,83363010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHANCPWDOC,,2016,DHS,3036,3036,,,
ZAF,157234,Antenatal care provider: Doctor,16.1,1,ZA,South Africa,2016,ZA2016DHS,RH_ANCP_W_DOC,83363010,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHANCPWDOC,,2016,DHS,1386,1376,,,
ZAF,157230,Antenatal care provider: Nurse/midwife,76.8,1,ZA,South Africa,2016,ZA2016DHS,RH_ANCP_W_NRS,83363020,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWNRS,,2016,DHS,1962,1977,,,
ZAF,653707,Antenatal care provider: Nurse/midwife,76.6,1,ZA,South Africa,2016,ZA2016DHS,RH_ANCP_W_NRS,83363020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHANCPWNRS,,2016,DHS,3036,3036,,,
ZAF,157238,Antenatal care provider: Nurse/midwife,77,1,ZA,South Africa,2016,ZA2016DHS,RH_ANCP_W_NRS,83363020,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHANCPWNRS,,2016,DHS,1386,1376,,,
ZAF,157228,Antenatal care provider: Other,0.6,1,ZA,South Africa,2016,ZA2016DHS,RH_ANCP_W_OTH,83363080,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWOTH,,2016,DHS,1962,1977,,,
ZAF,653704,Antenatal care provider: Other,0.6,1,ZA,South Africa,2016,ZA2016DHS,RH_ANCP_W_OTH,83363080,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHANCPWOTH,,2016,DHS,3036,3036,,,
ZAF,157235,Antenatal care provider: Other,0.5,1,ZA,South Africa,2016,ZA2016DHS,RH_ANCP_W_OTH,83363080,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHANCPWOTH,,2016,DHS,1386,1376,,,
ZAF,157229,No antenatal care,5.5,1,ZA,South Africa,2016,ZA2016DHS,RH_ANCP_W_NON,83363100,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWNON,,2016,DHS,1962,1977,,,
ZAF,653705,No antenatal care,5.7,1,ZA,South Africa,2016,ZA2016DHS,RH_ANCP_W_NON,83363100,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHANCPWNON,,2016,DHS,3036,3036,,,
ZAF,157236,No antenatal care,6.5,1,ZA,South Africa,2016,ZA2016DHS,RH_ANCP_W_NON,83363100,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHANCPWNON,,2016,DHS,1386,1376,,,
ZAF,157232,Antenatal care: Total,100,1,ZA,South Africa,2016,ZA2016DHS,RH_ANCP_W_TOT,83363110,T,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWTOT,,2016,DHS,1962,1977,,,
ZAF,653708,Antenatal care: Total,100,1,ZA,South Africa,2016,ZA2016DHS,RH_ANCP_W_TOT,83363110,T,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHANCPWTOT,,2016,DHS,3036,3036,,,
ZAF,157239,Antenatal care: Total,100,1,ZA,South Africa,2016,ZA2016DHS,RH_ANCP_W_TOT,83363110,T,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHANCPWTOT,,2016,DHS,1386,1376,,,
ZAF,157226,Antenatal care from a skilled provider,93.9,1,ZA,South Africa,2016,ZA2016DHS,RH_ANCP_W_SKP,83363120,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWSKP,,2016,DHS,1962,1977,,,
ZAF,653706,Antenatal care from a skilled provider,93.7,1,ZA,South Africa,2016,ZA2016DHS,RH_ANCP_W_SKP,83363120,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHANCPWSKP,,2016,DHS,3036,3036,,,
ZAF,157233,Antenatal care from a skilled provider,93.1,1,ZA,South Africa,2016,ZA2016DHS,RH_ANCP_W_SKP,83363120,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHANCPWSKP,,2016,DHS,1386,1376,,,
ZAF,157244,Number of women with a live birth (or stillbirth) in the last two (or three/five) years,1962,0,ZA,South Africa,2016,ZA2016DHS,RH_ANCP_W_NUM,83363130,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWNUM,,2016,DHS,,1977,,,
ZAF,657480,Number of women with a live birth (or stillbirth) in the last two (or three/five) years,3036,0,ZA,South Africa,2016,ZA2016DHS,RH_ANCP_W_NUM,83363130,D,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHANCPWNUM,,2016,DHS,,3036,,,
ZAF,157237,Number of women with a live birth (or stillbirth) in the last two (or three/five) years,1386,0,ZA,South Africa,2016,ZA2016DHS,RH_ANCP_W_NUM,83363130,D,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHANCPWNUM,,2016,DHS,,1376,,,
ZAF,157240,Number of women with a live birth (or stillbirth) in the last two (or three/five) years (unweighted),1977,0,ZA,South Africa,2016,ZA2016DHS,RH_ANCP_W_UNW,83363140,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHANCPWUNW,,2016,DHS,1962,,,,
ZAF,339335,Number of women with a live birth (or stillbirth) in the last two (or three/five) years (unweighted),3036,0,ZA,South Africa,2016,ZA2016DHS,RH_ANCP_W_UNW,83363140,U,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHANCPWUNW,,2016,DHS,3036,,,,
ZAF,157242,Number of women with a live birth (or stillbirth) in the last two (or three/five) years (unweighted),1376,0,ZA,South Africa,2016,ZA2016DHS,RH_ANCP_W_UNW,83363140,U,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHANCPWUNW,,2016,DHS,1386,,,,
ZAF,157346,Place of delivery: Public sector,88.3,1,ZA,South Africa,2016,ZA2016DHS,RH_DELP_C_PUB,83566010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCPUB,,2016,DHS,2091,2105,,,
ZAF,157314,Place of delivery: Public sector,87.4,1,ZA,South Africa,2016,ZA2016DHS,RH_DELP_C_PUB,83566010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELPCPUB,,2016,DHS,3572,3548,,,
ZAF,463685,Place of delivery: Public sector,88.4,1,ZA,South Africa,2016,ZA2016DHS,RH_DELP_C_PUB,83566010,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELPCPUB,,2016,DHS,1414,1406,,,
ZAF,157339,Place of delivery: Private sector,7.7,1,ZA,South Africa,2016,ZA2016DHS,RH_DELP_C_PRV,83566020,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCPRV,,2016,DHS,2091,2105,,,
ZAF,157315,Place of delivery: Private sector,8.5,1,ZA,South Africa,2016,ZA2016DHS,RH_DELP_C_PRV,83566020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELPCPRV,,2016,DHS,3572,3548,,,
ZAF,463682,Place of delivery: Private sector,7.7,1,ZA,South Africa,2016,ZA2016DHS,RH_DELP_C_PRV,83566020,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELPCPRV,,2016,DHS,1414,1406,,,
ZAF,157340,Place of delivery: At home,3.6,1,ZA,South Africa,2016,ZA2016DHS,RH_DELP_C_HOM,83566030,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCHOM,,2016,DHS,2091,2105,,,
ZAF,157316,Place of delivery: At home,3.7,1,ZA,South Africa,2016,ZA2016DHS,RH_DELP_C_HOM,83566030,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELPCHOM,,2016,DHS,3572,3548,,,
ZAF,463683,Place of delivery: At home,3.4,1,ZA,South Africa,2016,ZA2016DHS,RH_DELP_C_HOM,83566030,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELPCHOM,,2016,DHS,1414,1406,,,
ZAF,157341,Place of delivery: Other,0.3,1,ZA,South Africa,2016,ZA2016DHS,RH_DELP_C_OTH,83566040,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCOTH,,2016,DHS,2091,2105,,,
ZAF,157317,Place of delivery: Other,0.4,1,ZA,South Africa,2016,ZA2016DHS,RH_DELP_C_OTH,83566040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELPCOTH,,2016,DHS,3572,3548,,,
ZAF,463684,Place of delivery: Other,0.5,1,ZA,South Africa,2016,ZA2016DHS,RH_DELP_C_OTH,83566040,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELPCOTH,,2016,DHS,1414,1406,,,
ZAF,157347,Place of delivery: Total,100,1,ZA,South Africa,2016,ZA2016DHS,RH_DELP_C_TOT,83566060,T,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCTOT,,2016,DHS,2091,2105,,,
ZAF,157337,Place of delivery: Total,100,1,ZA,South Africa,2016,ZA2016DHS,RH_DELP_C_TOT,83566060,T,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELPCTOT,,2016,DHS,3572,3548,,,
ZAF,463686,Place of delivery: Total,100,1,ZA,South Africa,2016,ZA2016DHS,RH_DELP_C_TOT,83566060,T,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELPCTOT,,2016,DHS,1414,1406,,,
ZAF,157345,Place of delivery: Health facility,96,1,ZA,South Africa,2016,ZA2016DHS,RH_DELP_C_DHF,83566070,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCDHF,,2016,DHS,2091,2105,,,
ZAF,157336,Place of delivery: Health facility,95.9,1,ZA,South Africa,2016,ZA2016DHS,RH_DELP_C_DHF,83566070,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELPCDHF,,2016,DHS,3572,3548,,,
ZAF,463689,Place of delivery: Health facility,96.1,1,ZA,South Africa,2016,ZA2016DHS,RH_DELP_C_DHF,83566070,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELPCDHF,,2016,DHS,1414,1406,,,
ZAF,157342,Number of live births (or stillbirths) in the last two (or three/five) years,2091,0,ZA,South Africa,2016,ZA2016DHS,RH_DELP_C_NUM,83566080,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCNUM,,2016,DHS,,2105,,,
ZAF,157343,Number of live births (or stillbirths) in the last two (or three/five) years,3572,0,ZA,South Africa,2016,ZA2016DHS,RH_DELP_C_NUM,83566080,D,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELPCNUM,,2016,DHS,,3548,,,
ZAF,473017,Number of live births (or stillbirths) in the last two (or three/five) years,1414,0,ZA,South Africa,2016,ZA2016DHS,RH_DELP_C_NUM,83566080,D,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELPCNUM,,2016,DHS,,1406,,,
ZAF,157380,Number of live births (or stillbirths) in the last two (or three/five) years (unweighted),2105,0,ZA,South Africa,2016,ZA2016DHS,RH_DELP_C_UNW,83566090,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELPCUNW,,2016,DHS,2091,,,,
ZAF,157373,Number of live births (or stillbirths) in the last two (or three/five) years (unweighted),3548,0,ZA,South Africa,2016,ZA2016DHS,RH_DELP_C_UNW,83566090,U,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELPCUNW,,2016,DHS,3572,,,,
ZAF,345160,Number of live births (or stillbirths) in the last two (or three/five) years (unweighted),1406,0,ZA,South Africa,2016,ZA2016DHS,RH_DELP_C_UNW,83566090,U,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELPCUNW,,2016,DHS,1414,,,,
ZAF,663099,Assistance during delivery: Doctor,29.1,1,ZA,South Africa,2016,ZA2016DHS,RH_DELA_C_DOC,83606010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACDOC,,2016,DHS,2091,2105,,,
ZAF,373334,Assistance during delivery: Doctor,28.7,1,ZA,South Africa,2016,ZA2016DHS,RH_DELA_C_DOC,83606010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELACDOC,,2016,DHS,3572,3548,,,
ZAF,473060,Assistance during delivery: Doctor,29.5,1,ZA,South Africa,2016,ZA2016DHS,RH_DELA_C_DOC,83606010,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACDOC,,2016,DHS,1414,1406,,,
ZAF,663098,Assistance during delivery: Nurse/midwife,67.6,1,ZA,South Africa,2016,ZA2016DHS,RH_DELA_C_NRS,83606020,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACNRS,,2016,DHS,2091,2105,,,
ZAF,373337,Assistance during delivery: Nurse/midwife,68,1,ZA,South Africa,2016,ZA2016DHS,RH_DELA_C_NRS,83606020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELACNRS,,2016,DHS,3572,3548,,,
ZAF,473024,Assistance during delivery: Nurse/midwife,67.6,1,ZA,South Africa,2016,ZA2016DHS,RH_DELA_C_NRS,83606020,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACNRS,,2016,DHS,1414,1406,,,
ZAF,663100,Assistance during delivery: Traditional birth attendant,0.2,1,ZA,South Africa,2016,ZA2016DHS,RH_DELA_C_TBA,83606060,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACTBA,,2016,DHS,2091,2105,,,
ZAF,373335,Assistance during delivery: Traditional birth attendant,0.1,1,ZA,South Africa,2016,ZA2016DHS,RH_DELA_C_TBA,83606060,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELACTBA,,2016,DHS,3572,3548,,,
ZAF,473061,Assistance during delivery: Traditional birth attendant,0.2,1,ZA,South Africa,2016,ZA2016DHS,RH_DELA_C_TBA,83606060,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACTBA,,2016,DHS,1414,1406,,,
ZAF,663097,Assistance during delivery: Relative or other,1.6,1,ZA,South Africa,2016,ZA2016DHS,RH_DELA_C_REL,83606070,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACREL,,2016,DHS,2091,2105,,,
ZAF,373332,Assistance during delivery: Relative or other,1.9,1,ZA,South Africa,2016,ZA2016DHS,RH_DELA_C_REL,83606070,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELACREL,,2016,DHS,3572,3548,,,
ZAF,473025,Assistance during delivery: Relative or other,1.8,1,ZA,South Africa,2016,ZA2016DHS,RH_DELA_C_REL,83606070,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACREL,,2016,DHS,1414,1406,,,
ZAF,663103,Assistance during delivery: No one,1.5,1,ZA,South Africa,2016,ZA2016DHS,RH_DELA_C_NON,83606080,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACNON,,2016,DHS,2091,2105,,,
ZAF,373336,Assistance during delivery: No one,1.2,1,ZA,South Africa,2016,ZA2016DHS,RH_DELA_C_NON,83606080,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELACNON,,2016,DHS,3572,3548,,,
ZAF,473062,Assistance during delivery: No one,0.9,1,ZA,South Africa,2016,ZA2016DHS,RH_DELA_C_NON,83606080,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACNON,,2016,DHS,1414,1406,,,
ZAF,663102,Assistance during delivery: Total,100,1,ZA,South Africa,2016,ZA2016DHS,RH_DELA_C_TOT,83606100,T,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACTOT,,2016,DHS,2091,2105,,,
ZAF,373328,Assistance during delivery: Total,100,1,ZA,South Africa,2016,ZA2016DHS,RH_DELA_C_TOT,83606100,T,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELACTOT,,2016,DHS,3572,3548,,,
ZAF,473019,Assistance during delivery: Total,100,1,ZA,South Africa,2016,ZA2016DHS,RH_DELA_C_TOT,83606100,T,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACTOT,,2016,DHS,1414,1406,,,
ZAF,663104,Assistance during delivery from a skilled provider,96.7,1,ZA,South Africa,2016,ZA2016DHS,RH_DELA_C_SKP,83606110,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACSKP,,2016,DHS,2091,2105,,,
ZAF,373329,Assistance during delivery from a skilled provider,96.7,1,ZA,South Africa,2016,ZA2016DHS,RH_DELA_C_SKP,83606110,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELACSKP,,2016,DHS,3572,3548,,,
ZAF,473020,Assistance during delivery from a skilled provider,97.1,1,ZA,South Africa,2016,ZA2016DHS,RH_DELA_C_SKP,83606110,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACSKP,,2016,DHS,1414,1406,,,
ZAF,663105,Delivery by cesarean section,24.9,1,ZA,South Africa,2016,ZA2016DHS,RH_DELA_C_CSC,83606120,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACCSC,,2016,DHS,2091,2105,,,
ZAF,373330,Delivery by cesarean section,24.2,1,ZA,South Africa,2016,ZA2016DHS,RH_DELA_C_CSC,83606120,I,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELACCSC,,2016,DHS,3572,3548,,,
ZAF,473021,Delivery by cesarean section,25.3,1,ZA,South Africa,2016,ZA2016DHS,RH_DELA_C_CSC,83606120,I,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACCSC,,2016,DHS,1414,1406,,,
ZAF,664010,Number of live births (or stillbirths) in the last two (or three/five) years,2091,0,ZA,South Africa,2016,ZA2016DHS,RH_DELA_C_NUM,83606130,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACNUM,,2016,DHS,,2105,,,
ZAF,157381,Number of live births (or stillbirths) in the last two (or three/five) years,3572,0,ZA,South Africa,2016,ZA2016DHS,RH_DELA_C_NUM,83606130,D,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELACNUM,,2016,DHS,,3548,,,
ZAF,473018,Number of live births (or stillbirths) in the last two (or three/five) years,1414,0,ZA,South Africa,2016,ZA2016DHS,RH_DELA_C_NUM,83606130,D,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACNUM,,2016,DHS,,1406,,,
ZAF,298971,Number of live births (or stillbirths) in the last two (or three/five) years (unweighted),2105,0,ZA,South Africa,2016,ZA2016DHS,RH_DELA_C_UNW,83606140,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,RHDELACUNW,,2016,DHS,2091,,,,
ZAF,373326,Number of live births (or stillbirths) in the last two (or three/five) years (unweighted),3548,0,ZA,South Africa,2016,ZA2016DHS,RH_DELA_C_UNW,83606140,U,1000,0,Total,Total,14001,Five years preceding the survey,1,0,RHDELACUNW,,2016,DHS,3572,,,,
ZAF,157399,Number of live births (or stillbirths) in the last two (or three/five) years (unweighted),1406,0,ZA,South Africa,2016,ZA2016DHS,RH_DELA_C_UNW,83606140,U,1000,0,Total,Total,14002,Two years preceding the survey,1,1,RHDELACUNW,,2016,DHS,1414,,,,
ZAF,157405,Provider of mothers' first postnatal checkup: Doctor/nurse/midwife,83.2,1,ZA,South Africa,2016,ZA2016DHS,RH_PCMP_W_DOC,83663010,I,1000,0,Total,Total,0,,1,1,RHPCMPWDOC,,2016,DHS,1386,1376,,,
ZAF,157406,Provider of mothers' first postnatal checkup: Community health worker,0.2,1,ZA,South Africa,2016,ZA2016DHS,RH_PCMP_W_CHW,83663030,I,1000,0,Total,Total,0,,1,1,RHPCMPWCHW,,2016,DHS,1386,1376,,,
ZAF,157407,Provider of mothers' first postnatal checkup: Traditional birth attendant,0.2,1,ZA,South Africa,2016,ZA2016DHS,RH_PCMP_W_TBA,83663050,I,1000,0,Total,Total,0,,1,1,RHPCMPWTBA,,2016,DHS,1386,1376,,,
ZAF,157408,No postnatal checkup for mother within first two days of birth,16.4,1,ZA,South Africa,2016,ZA2016DHS,RH_PCMP_W_NON,83663070,I,1000,0,Total,Total,0,,1,1,RHPCMPWNON,,2016,DHS,1386,1376,,,
ZAF,157409,Provider of mothers' first postnatal checkup: Total,100,1,ZA,South Africa,2016,ZA2016DHS,RH_PCMP_W_TOT,83663080,T,1000,0,Total,Total,0,,1,1,RHPCMPWTOT,,2016,DHS,1386,1376,,,
ZAF,157417,Number of mothers,1386,0,ZA,South Africa,2016,ZA2016DHS,RH_PCMP_W_NUM,83663090,D,1000,0,Total,Total,0,,1,1,RHPCMPWNUM,,2016,DHS,,1376,,,
ZAF,157415,Number of mothers (unweighted),1376,0,ZA,South Africa,2016,ZA2016DHS,RH_PCMP_W_UNW,83663100,U,1000,0,Total,Total,0,,1,1,RHPCMPWUNW,,2016,DHS,1386,,,,
ZAF,157410,Provider of newborns' first postnatal checkup: Doctor/nurse/midwife,86.2,1,ZA,South Africa,2016,ZA2016DHS,RH_PCCP_C_DOC,83736010,I,1000,0,Total,Total,0,,1,1,RHPCCPCDOC,,2016,DHS,1386,1376,,,
ZAF,157411,Provider of newborns' first postnatal checkup: Community health worker,0,1,ZA,South Africa,2016,ZA2016DHS,RH_PCCP_C_CHW,83736030,I,1000,0,Total,Total,0,,1,1,RHPCCPCCHW,,2016,DHS,1386,1376,,,
ZAF,157418,No postnatal checkup for newborn within first two days of birth,13.8,1,ZA,South Africa,2016,ZA2016DHS,RH_PCCP_C_NON,83736070,I,1000,0,Total,Total,0,,1,1,RHPCCPCNON,,2016,DHS,1386,1376,,,
ZAF,157419,Provider of newborns' first postnatal checkup: Total,100,1,ZA,South Africa,2016,ZA2016DHS,RH_PCCP_C_TOT,83736080,T,1000,0,Total,Total,0,,1,1,RHPCCPCTOT,,2016,DHS,1386,1376,,,
ZAF,157434,Number of newborns,1386,0,ZA,South Africa,2016,ZA2016DHS,RH_PCCP_C_NUM,83736090,D,1000,0,Total,Total,0,,1,1,RHPCCPCNUM,,2016,DHS,,1376,,,
ZAF,157480,Number of newborns (unweighted),1376,0,ZA,South Africa,2016,ZA2016DHS,RH_PCCP_C_UNW,83736100,U,1000,0,Total,Total,0,,1,1,RHPCCPCUNW,,2016,DHS,1386,,,,
